stemmed_content,sentiment_label
"['gila', 'parah', 'apk', 'jangan', 'skli', 'skli', 'blnja', 'terus', 'alamat', 'tidak', 'tahu', 'sama', 'kurir', 'kurir', 'tokped', 'males', 'cari', 'alamat', 'brang', 'retur', 'beli', 'nanggung', 'ongkir', 'seler', 'kan', 'gila']",Negatif
"['jasa', 'kirim', 'donk', 'pakai', 'kirim', 'cepat', 'salama', 'pakai', 'sicep', 't', 'selalu', 'lama', 'nyampeknya']",Netral
"['banyak', 'promonya']",Netral
"['susah', 'masuk', 'muat', 'ulang', 'haduuh', 'aplikasi', 'bagus', 'dulu']",Netral
"['top', 'deh']",Netral
"['buruk', 'sekali', 'sering', 'kurang', 'saldo', 'pas', 'mau', 'cekot', 'padahal', 'harga', 'mau', 'cekot', 'bawah', 'jumlah', 'saldo', 'spay']",Negatif
['lumayan'],Netral
['kecewa'],Negatif
"['menginstal', 'lama', 'aplikasi', 'nya', 'gimana', 'nya']",Negatif
"['maaf', 'kasih', 'bintang', 'cashback', 'nya', 'ribet', 'pakai', 'go', 'pay', 'jadi', 'mending', 'lapak', 'belah', 'dulu']",Positif
"['baru', 'coba', 'jual', 'gagal', 'terus', 'upload', 'produk', 'coba', 'kali', 'kali', 'tetap', 'tidak', 'padahal', 'ikut', 'pandu', 'selesai', 'gimana', 'mau', 'buka', 'toko']",Negatif
"['kok', 'sopeepay', 'nya', 'tidak', 'buka', 'padahal', 'abdet']",Negatif
['jujur'],Netral
['bagus'],Positif
"['aplikasi', 'bodoh']",Netral
['bagus'],Positif
['keren'],Netral
"['moga', 'bagus']",Positif
['keren'],Netral
['mantap'],Positif
"['barang', 'bguss']",Netral
"['lama', 'belanja', 'shoopee', 'kualitas', 'produk', 'sangat', 'jamin', 'aman']",Negatif
"['aplikasi', 'nya', 'bagus', 'sangat']",Positif
"['nih', 'aplikasi', 'sulit', 'daftar']",Netral
"['bagus', 'jual']",Positif
"['produk', 'jual', 'blokir', 'serta', 'dokumen']",Netral
"['oke', 'baget']",Positif
"['gilamau', 'login', 'ribet', 'jamlogin', 'butih', 'ktp']",Netral
"['suka', 'lelet', 'sekali', 'sekarang', 'padahal', 'aplikasi', 'update', 'terus', 'padahal', 'jaring', 'bagus']",Positif
"['makin', 'kesini', 'sering', 'alami', 'kendala', 'utama', 'kirim', 'sering', 'solusi', 'tunggu']",Positif
"['kalau', 'gratis', 'ongkir', 'potong', 'nya', 'tidak', 'kek', 'dulu', 'wajah', 'lega', 'patah', 'hati']",Negatif
"['penggiriman', 'cepat']",Positif
"['makin', 'kemari', 'aplikasi', 'makin', 'lot', 'bukan', 'jaring', 'internet']",Negatif
['bantu'],Positif
['good'],Positif
"['semejak', 'tiktok', 'shop', 'buka', 'aplikasi', 'buka', 'gilir', 'buka', 'verifikasi', 'dokumen', 'sih', 'uninstall', 'eh', 'intall', 'masuk', 'akun', 'tiktok']",Netral
"['pakai', 'bsi']",Netral
"['masa', 'bayar', 'shopeepaylatter', 'kali']",Netral
"['mendownload', 'aplikasi', 'baik']",Positif
"['kasih', 'bintang', 'dulu', 'soal', 'nya', 'tsayat', 'kya', 'mesan', 'waktu', 'tak', 'kasih', 'bintang', 'ehh', 'pesan', 'batal', 'kan']",Positif
['bantu'],Positif
"['selamat', 'ulang', 'tahun', 'tko', 'dia', 'moga', 'panjang', 'umr', 'dn', 'selalu', 'banyak', 'pmbli', 'nt']",Netral
"['jangan', 'selalu', 'muncul', 'diapli', 'kasiku', 'kan', 'henti', 'daptar', 'ulang']",Netral
"['sekarang', 'shopee', 'tambah', 'tinggi', 'level', 'nya', 'tambah', 'pelit', 'gratis', 'ongkir', 'sama', 'cashback', 'wajah', 'senyum', 'sombong']",Netral
"['senang', 'sempat', 'peluang', 'tokopedia']",Positif
['kecewa'],Negatif
"['best', 'aplication', 'sangat', 'bantu', 'terima', 'kasih', 'tokopedia']",Positif
"['wort', 'dftar', 'bulk', 'baik', 'kode', 'dkrm', 'dimsukin', 'kode', 'salah']",Positif
"['bagus', 'terlalu', 'berat', 'beban', 'sistem', 'hp', 'lama', 'jadi', 'sekarang', 'tidak', 'masalah', 'punya', 'hp', 'ram', 'rendah', 'memory', 'sedikit', 'harap', 'sabar', 'ganti', 'hp', 'baru', 'ram', 'memory', 'lebih', 'tinggi', 'tidak', 'masalah']",Negatif
"['mantap', 'tokopedia']",Positif
"['manteb', 'b']",Netral
"['okeselama', 'ganggu', 'jual']",Netral
"['kurir', 'lelet']",Negatif
"['bantu', 'lah']",Positif
['sukses'],Netral
"['bintang', 'dulu']",Netral
"['pas', 'masuk', 'malah', 'muncul', 'background', 'putih', 'terus', 'makin', 'kesini', 'kok', 'makin', 'lot', 'padahal', 'jaring', 'bagust']",Negatif
"['sih', 'login', 'muat', 'ulang']",Netral
['good'],Positif
"['goodsemoga', 'cepat', 'pecah', 'telur', 'cowok']",Positif
"['retur', 'hilang', 'data', 'scan', 'juta', 'aplikasi', 'match', 'juta', 'produk', 'scan', 'proses', 'kirim', 'aplikasi', 'status', 'tunggu', 'pickup', 'alhasil', 'seller', 'kirim', 'ulang', 'produk', 'status', 'pesan', 'merah', 'alami', 'lambat', 'kirim']",Negatif
['bantu'],Positif
"['tarik', 'saldo', 'cair', 'tanggal', 'dtarik']",Netral
['mantap'],Positif
"['sekarang', 'apl', 'nya', 'tambah', 'lot', 'sering', 'eror', 'baik', 'sangat', 'ganggu']",Netral
"['habis', 'upgrd', 'tampil', 'malah', 'bikin', 'pusing', 'enak', 'lama', 'ribet', 'wajah', 'ekspresi']",Negatif
"['sesuai', 'warna', 'tokopedia', 'hijau', 'sejuk', 'teduh', 'hati', 'toppers']",Netral
"['aplikasi', 'jal', 'produk', 'orinnya', 'anggap', 'jual', 'produk', 'palsu', 'kasih', 'pinalti', 'jual', 'orisinal', 'kasih', 'langgar', 'jual', 'kasih', 'langgar', 'nih', 'aplikasi', 'bikin', 'rugi']",Positif
"['kaya', 'main', 'game', 'buka', 'shopee', 'lot', 'ngelag', 'ngelag', 'mohon', 'baik']",Netral
"['tiktok', 'shop', 'semenjak', 'tutup', 'buka', 'duet', 'tokopedia', 'toko', 'order', 'jelek', 'algoritma']",Negatif
"['tokopedia', 'curang', 'belum', 'bayar', 'kolom', 'ulas', 'tidak', 'lihat', 'gilir', 'bayar', 'ulas', 'baru', 'lihat', 'iya', 'kalau', 'pesan', 'sesuai', 'gambar', 'tidak', 'transparan']",Negatif
"['heran', 'tiktok', 'shop', 'uploud', 'produk', 'bikin', 'susah', 'alas', 'harga', 'miringharga', 'sesat', 'beda', 'jual', 'produk', 'gagal']",Negatif
"['gagal', 'menginstal', 'aplikasi']",Netral
"['alhamdulilah', 'sukses']",Netral
"['wajah', 'kutu', 'buku', 'wajah', 'kutu', 'buku', 'wajah', 'kutu', 'buku']",Netral
"['akhir', 'suka', 'bingung', 'sendiri', 'shopee', 'gratis', 'ongkirnya', 'tidak', 'mirip', 'kemarin', 'kalau', 'sekarang', 'misal', 'ongkirnya', 'cuma', 'diskon', 'kalau', 'kemarin', 'benar', 'nol', 'rupiah', 'makin', 'maju', 'kok', 'makin', 'banyak', 'ubah', 'aplikasi', 'lelet', 'lekot', 'ngelaq', 'bikin', 'males', 'mau', 'belanja', 'shopee']",Negatif
"['kencang', 'kali', 'ngisap', 'kuota', 'drakula', 'kuota', 'jual', 'tekor', 'duluan']",Netral
['memfollow'],Netral
['bagus'],Positif
"['ragu', 'mau', 'instal', 'liat', 'komen', 'baru', 'jlk', 'semua', 'tambah', 'kecewa', 'dulu', 'tokopedia', 'free', 'ongkir', 'tidak', 'pernah', 'pakai', 'limit', 'sekarang', 'jadi', 'tambah', 'mahal']",Negatif
"['aplikasi', 'lot', 'mohon', 'baik']",Netral
"['kalau', 'mau', 'selalu', 'tidak']",Negatif
"['mbales', 'review', 'kok', 'pakai', 'bot', 'tidak', 'ketik']",Negatif
"['pilih', 'ongkir', 'pilih', 'bayar', 'kadang', 'ubah', 'sendiri']",Netral
"['notifikasi', 'chat', 'tidak', 'muncul']",Negatif
['bagus'],Positif
"['senang', 'hadiah']",Positif
"['mantap', 'jempol', 'atas']",Positif
"['cair', 'dana', 'salah', 'marketplace', 'cocok', 'jual', 'tengah', 'butuh', 'putar', 'arus', 'modal', 'belanja', 'kembalisaran', 'lihat', 'bukalapak', 'shopee', 'tokopedia', 'barang', 'langsung', 'withdraw', 'hariya', 'kali', 'nunggu', 'minggu', 'tiktok', 'efisien', 'dagang', 'tengah']",Netral
"['cache', 'sih', 'tetap', 'lot', 'bayar', 'tidak', 'guna', 'saldo', 'ovo']",Negatif
"['pas', 'update', 'ko', 'jadi', 'load', 'yah', 'cursor', 'gerak', 'nya', 'beberapa', 'detik', 'baru', 'gerak']",Netral
"['uang', 'turunsetelah', 'pesan', 'kirim']",Netral
"['mah', 'langgar', 'upload', 'produk', 'sulit', 'produk', 'lolos', 'aplikasi', 'belah', 'jual', 'alkoholobat', 'an', 'bpom', 'aneh', 'tambah', 'beli', 'cancel', 'hilang', 'pemberitahuan', 'konfirmasi', 'seller', 'cetak', 'resi', 'kirim', 'ekspedisi', 'eh', 'tahu', 'hilang', 'sadar', 'tadu', 'jelek', 'nih', 'app', 'asli', 'hilang', 'ekspedisi', 'rugi', 'fitur', 'ccd', 'nih', 'app', 'fak']",Negatif
"['susah', 'anjir', 'masukin', 'produk', 'ribet', 'tuju', 'kaya', 'shopee', 'tokopedia', 'lazada', 'tiktokshopp', 'sulit']",Negatif
"['aplikasi', 'aco', 'bikin', 'seller', 'rugi']",Negatif
"['si', 'cepat', 'ganti', 'tokopedia', 'bikin', 'malas', 'kalau', 'kurir', 'si', 'cepat', 'lelet', 'tidak', 'tanggung', 'jawab', 'jadi', 'kali', 'kali', 'tidak', 'tingkat', 'baik', 'malah', 'bikin', 'tokopedia', 'jadi', 'sepi', 'minat', 'kalau', 'begini', 'terus']",Netral
"['shopee', 'mantal']",Netral
"['bintang', 'lebih', 'bagus', 'tiap', 'mau', 'upgrade', 'shopeelater', 'selalu', 'gagal', 'tolak', 'kalah', 'sama', 'aplikasi', 'gojek', 'aju', 'gopay', 'leter', 'langsung', 'acc']",Positif
"['bnyakin', 'promo', 'gratis', 'ongkirnya']",Netral
"['d', 'update', 'malah', 'ngelah', 'terus', 'ups', 'baik', 'silah', 'halaman', 'utama', 'terus', 'hari', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'padahal', 'mau', 'cek', 'paket']",Positif
"['masa', 'keluar', 'sendiri', 'terus', 'mau', 'masuk', 'masa', 'sistem', 'sibuk', 'terus', 'hadeuh', 'bagaimana', 'nih']",Netral
"['sukak', 'pi', 'aplikasi', 'nya', 'sukak', 'lola', 'daftar', 'jadi', 'seller', 'susah', 'pooll']",Negatif
"['sekarang', 'vocher', 'guna', 'tidak', 'sama', 'kya', 'dulu', 'blanja', 'minimal', 'rp', 'potong', 'vocher', 'sharusnya', 'k', 'skarang', 'kalau', 'tidak', 'minimal', 'rp', 'baru', 'potong', 'k', 'kirim', 'luar', 'kota', 'sesak', 'si', 'ongkirnya', 'banyak', 'sangat', 'belum', 'potong', 'vocher']",Negatif
"['shopee', 'jadi', 'lot', 'asik', 'main', 'game', 'shopee', 'malab', 'ngeblank']",Negatif
"['potong', 'ongkir', 'sedikit', 'bayar', 'pakai', 'shopepaylater', 'angsur', 'tidak', 'kurang', 'padahal', 'gratis', 'ongkir', 'banyak', 'uang', 'nang', 'terus', 'tertawa', 'bahak', 'bahak']",Negatif
"['banyak', 'promo', 'bayar', 'tagih']",Netral
['live'],Netral
"['terimakasih', 'tokopedia', 'i', 'cinta', 'tokopedia']",Netral
['oke'],Positif
"['masa', 'lama', 'ongkirnya', 'mahal', 'vocer', 'tidak', 'guna', 'padahal', 'guna', 'lama', 'masa', 'lebih', 'murah', 'guna', 'baru', 'selalu', 'gerat', 'ongkir', 'update', 'terus', 'makin', 'lama', 'makin', 'lelet']",Negatif
"['gimana', 'cerita', 'deh', 'masa', 'tokopedia', 'sekarang', 'kalau', 'mau', 'pakai', 'promo', 'voucher', 'jadi', 'pilih', 'salah', 'satu', 'pakai', 'promo', 'voucher', 'gratis', 'ongkir', 'benar', 'sih', 'tidak', 'kaya', 'dulu', 'tetap', 'gunain', 'gratis', 'ongkir', 'plus', 'pakai', 'promo', 'voucher', 'jadi', 'mau', 'checkout', 'barang', 'mikir', 'deh', 'wajah', 'ekspresi']",Negatif
"['cv', 'xx', 'xx', 'xrrc', 'a']",Netral
"['terima', 'kasih', 'tokopedia', 'beri', 'bonus', 'guna', 'baru', 'sangat', 'senang']",Positif
"['sesal', 'download', 'hapus', 'akun', 'caller', 'sulit']",Netral
"['dijakarta', 'cari', 'barang', 'keluar', 'banyak', 'luar', 'jakarta', 'gilir', 'pas', 'beli', 'baru', 'nongol', 'toko', 'dijakarta', 'heran', 'admin', 'tidak', 'beres', 'kaya', 'dulu', 'ayo', 'admin', 'dulu']",Negatif
"['mantap', 'deh', 'kage', 'adik', 'duenye']",Positif
"['komentar', 'komentar', 'malas', 'jual', 'oke', 'urung', 'jual', 'tarik']",Positif
"['terima', 'kasih', 'tokopedia', 'atas', 'layan']",Positif
"['semenjak', 'tokopedia', 'langgar', 'parah', 'ingat', 'langsung', 'batas', 'bobrok', 'semenjak', 'tokopedia', 'kaya', 'langgar', 'urut', 'ingat']",Negatif
"['sedikit', 'langgar', 'aneh', 'upload', 'jual', 'tiba', 'blokir', 'alas', 'itumelanggar', 'hak', 'merek', 'daggang', 'orang', 'langgar', 'upload', 'blokir', 'jual', 'online', 'shop', 'aman', 'tulis', 'merek', 'daggang', 'judul', 'produk', 'dasar', 'aneh', 'cepat', 'musnah', 'indonesia']",Positif
"['banyak', 'iklan', 'hangus', 'orang']",Netral
['jelek'],Negatif
"['payah', 'nih', 'ekspedisi', 'jnt', 'situ', 'ekspedisi', 'ubah', 'ekspedisi', 'mending', 'jnt', 'pick', 'up', 'kirim', 'drop', 'point', 'jarak', 'non', 'aktifin', 'tiktok']",Netral
"['susah', 'benar', 'buat', 'ngelink', 'nya']",Negatif
['senang'],Positif
"['beli', 'pulsa', 'direfound', 'terus', 'ribet']",Netral
"['aplikasi', 'jual', 'buruk', 'indonesia', 'jual', 'foto', 'pribadi', 'watermark', 'pribadi', 'kualitas', 'foto', 'hd', 'toko', 'banned', 'foto', 'produk', 'orang', 'aplikasi', 'zonk', 'buruk']",Negatif
['bantu'],Positif
"['barang', 'terima', 'baik', 'kirim', 'cepat', 'kurir', 'ramah', 'sahabat', 'packing', 'aman', 'rapi', 'kualitas', 'barang', 'baik', 'barang', 'berfunsi', 'baik', 'harga', 'murah', 'riah', 'layan', 'ambil', 'ramah', 'toko', 'amanah', 'moga', 'shooee', 'selalu', 'depan']",Positif
"['sangat', 'puas', 'kerja', 'sama', 'nya']",Positif
"['halo', 'mimin', 'kali', 'laku', 'pesan', 'diskon', 'selalu', 'batal', 'otomatis', 'pihak', 'tokopedia', 'mohon', 'maaf', 'kasih', 'bintang', 'dulu']",Positif
"['suka', 'belnja', 'd', 'shope']",Positif
"['baik', 'sekali']",Positif
"['ribet', 'masang', 'tiktok', 'nyakecewa', 'jelek', 'aplikasi']",Negatif
"['sulit', 'masuknyasering', 'hilang', 'gambar', 'baik']",Positif
['jos'],Netral
['jos'],Netral
"['kok', 'tidak', 'beli', 'pulsa', 'pk', 'pay', 'letter']",Negatif
"['turun', 'jadi', 'bintang', 'kalau', 'masalah', 'beres', 'lebih', 'aman', 'naikin', 'aga', 'kecewa', 'sih']",Negatif
"['hallo', 'tokopedia', 'keluh', 'target', 'belanja', 'ribu', 'bebas', 'ongkir', 'sekarang', 'beban', 'kan', 'kupon', 'diskon', 'bebas', 'ongkir', 'belum', 'tidak', 'atur', 'jadi', 'guna', 'kupon', 'cashback', 'bebas', 'ongkir', 'tidak', 'pakai', 'mana', 'kurang', 'biaya', 'kirim', 'otomatis', 'pilih', 'kirim', 'lebih', 'mahal', 'tokopedia', 'care']",Negatif
"['cuku', 'baik']",Positif
"['bantu', 'umkm']",Positif
"['saran', 'harus', 'kurir', 'beri', 'rating', 'dong', 'jangan', 'toko', 'jual', 'kadang', 'jual', 'bagus', 'packingnya', 'kirim', 'd', 'kurir', 'jelek', 'jadi', 'nilai', 'kurir', 'mana', 'lebih', 'baik']",Positif
"['puas', 'jangan', 'lot']",Netral
['hadiah'],Netral
['oke'],Positif
"['bantu', 'umkm', 'terima', 'kasih']",Positif
"['akun', 'keluar', 'ttk', 'shop']",Netral
"['akun', 'ban', 'alas', 'dana', 'akun', 'cairin', 'mohon', 'jelas', 'membaned', 'akun', 'reseller', 'terima', 'kasih']",Positif
"['tolol', 'gimana', 'tidak', 'nelpon', 'pihak', 'shope', 'tolol', 'sangat', 'aplikasi']",Negatif
['mudah'],Positif
['mantap'],Positif
['sip'],Netral
['mantabs'],Netral
"['tampil', 'jelek', 'sekali', 'susah', 'liat', 'mohon', 'update', 'lebih', 'rapi', 'lipat', 'tangan', 'biar', 'lebih', 'enak', 'liat', 'gin', 'mau', 'belanja', 'jadi', 'tidak', 'minat', 'kalau', 'soal', 'harga', 'kualitas', 'rasa', 'oke', 'tampil', 'beranta', 'wajah', 'renung', 'wajah', 'renung']",Negatif
"['beli', 'pulsa', 'notifikasi', 'tokopedia', 'kok', 'pulsa', 'belum', 'masuk', 'gimana', 'tokopedia']",Netral
"['banyak', 'game', 'jadi', 'berat']",Netral
"['bagus', 'mudah', 'mula']",Positif
['lumayan'],Netral
['bagus'],Positif
"['mantap', 'manfaat']",Positif
"['tidak', 'cod', 'kaya', 'lapak', 'aduh', 'wajah', 'menang', 'keras']",Negatif
"['maaf', 'kasih', 'rating', 'diskon', 'malah', 'mesan', 'batal', 'terus', 'vouchernya', 'ilang', 'deh', 'hadehh', 'aduh', 'sakit']",Positif
"['mudah', 'jual']",Positif
"['sulit', 'sekali', 'aju', 'ubah', 'nomor', 'kalau', 'tidak', 'sengaja', 'keluar', 'tidak', 'masuk', 'inti', 'app', 'sekali', 'keluar', 'susah', 'sekali', 'masuk', 'meski', 'uang', 'dalam', 'kurang', 'aju', 'ribet', 'sekali', 'mau', 'minta', 'uang', 'bantu', 'pulih', 'akun', 'tokped', 'ubah', 'nilai']",Negatif
"['semenjak', 'gabung', 'tokopedia', 'kirim', 'cepat']",Positif
"['marketplace', 'palingg', 'parah', 'cair', 'dana', 'banding', 'marketplace', 'cair', 'barang', 'terima', 'kadang', 'uang', 'modal', 'sulit', 'putar', 'kaya', 'tokopedia', 'shopee', 'cair', 'moga', 'cepat', 'benah']",Positif
"['ongkirnya', 'mahal', 'dishopee', 'dong', 'baik', 'mahal', 'ongkirnya', 'banding', 'harga', 'barang', 'belum', 'biaya', 'beban', 'duuh']",Positif
['lumyn'],Netral
"['aplikasi', 'jelek']",Negatif
"['admin', 'tokopedia', 'jual', 'sepakat', 'kembali', 'uang', 'admin', 'tokopedia', 'nya', 'mirip', 'tidak', 'respon', 'hari', 'nila']",Negatif
"['mau', 'isi', 'token', 'gabisaa', 'aneh', 'smakin', 'diperbatuhi', 'smakin', 'lelet']",Negatif
"['order', 'pakai', 'aplikasi', 'tokped', 'lokasi', 'alamat', 'rumah', 'suami', 'suami', 'punya', 'tokped', 'eh', 'malah', 'akun', 'blokir', 'permanen', 'aplikasi', 'tidak', 'guna', 'lebih', 'baik', 'unistal']",Netral
"['jelek', 'sekali', 'tambah', 'ongkir']",Negatif
"['aplikasi', 'sangat', 'bantu', 'mau', 'belanja', 'online', 'good', 'job', 'shoopee']",Positif
"['kecewa', 'sangat', 'beli', 'barang', 'hampir', 'minggu', 'barang', 'tidak', 'duit', 'tidak', 'balik']",Negatif
"['tokopedia', 'server', 'sering', 'error', 'atas', 'jam', 'malam', 'buka', 'apps', 'tidak', 'buka', 'web', 'mobile', 'pc', 'tidak']",Negatif
['mahal'],Netral
"['belanja', 'aman', 'puas', 'okokokok']",Positif
['oke'],Positif
"['iya', 'update', 'akhir', 'sering', 'muncul', 'ups', 'halaman', 'sedang', 'baik', 'tidak', 'sebentar']",Netral
['bagus'],Positif
"['vocee', 'kata', 'gimana', 'makenya', 'yah', 'ditokopedia']",Netral
"['cod', 'tidak']",Negatif
['good'],Positif
"['tangan', 'kasus', 'nya', 'lebih', 'baik', 'tidak', 'dulu', 'dulu', 'ujung', 'ujung', 'cuma', 'follow', 'up']",Netral
"['deh', 'toko', 'jarang', 'calon', 'beli', 'produk', 'blokir', 'bayar', 'promosi']",Netral
"['bicara', 'hubung']",Netral
"['apliksi', 'lol', 'unduh']",Netral
"['sumpah', 'kali', 'kecewa', 'tiktok', 'shop', 'aplikasi', 'download', 'download', 'batal', 'tolong', 'buka', 'tiktok', 'shop', 'masyarakat', 'hilang', 'mata', 'cahari', 'gara', 'gara', 'tiktok', 'shop', 'tutup', 'developer', 'kembang', 'tiktok', 'shop', 'nya']",Negatif
['mntul'],Netral
"['buka', 'produk', 'blank']",Netral
"['aplikasi', 'guna']",Netral
['tipu'],Netral
['baik'],Positif
"['lot', 'kalau', 'mlam', 'sring', 'ngelag', 'apkny']",Negatif
"['admin', 'login', 'akun', 'arah', 'verifikasi', 'dokumen', 'daftar', 'milik', 'akun']",Netral
"['best', 'toko', 'oren', 'bijak', 'rugi', 'seller', 'cinta', 'you', 'tiktok', 'kali', 'toped']",Negatif
"['tidak', 's']",Negatif
"['baik', 'sistem', 'makan', 'seller']",Positif
"['online', 'shop', 'best', 'jempol', 'atas']",Netral
"['kakak', 'tidak', 'didownload', 'si']",Negatif
"['bagus', 'aplikasi']",Positif
"['daftar', 'tiktokseller', 'kali', 'upload', 'ktp', 'tolak', 'kali', 'daftar', 'mohon', 'bantu', 'adminn', 'terimkasih']",Positif
"['baca', 'aplikasi', 'jual', 'buat', 'salin', 'produk', 'mudah', 'edit', 'opsi', 'salin', 'produk', 'terima', 'kasih']",Positif
['hibur'],Netral
"['cukup', 'bantu', 'jaring', 'pengaruh', 'besar', 'bagus', 'jelek', 'sedikit', 'delay', 'nya', 'minta', 'ampun']",Positif
"['ayodong', 'januari', 'masak', 'sistem', 'shopee', 'birthday', 'sale', 'kapan', 'baru', 'mohon', 'baik', 'cepat', 'dong', 'pesan', 'apapa', 'shope', 'jadi', 'malas', 'kalau', 'tiap', 'bukak', 'apknya', 'lot', 'ftnya', 'tidak', 'bida', 'lihat', 'bukan', 'masalah', 'interner', 'kuota', 'habis']",Negatif
"['aplikasi', 'bagus']",Positif
['good'],Positif
"['manteff', 'bgty']",Netral
['oke'],Positif
"['login', 'tik', 'tok', 'shop', 'arah', 'daftar', 'tik', 'tok', 'shop', 'susah', 'paham']",Negatif
"['shopee', 'error', 'ato', 'gimana', 'beberapa', 'hari', 'kalau', 'buka', 'aplikasi', 'suruh', 'halaman', 'utama', 'terus']",Negatif
"['ngelag', 'terus']",Netral
['bantu'],Positif
['oke'],Positif
"['tiap', 'nonton', 'video', 'durasi', 'nya', 'tidak', 'mau', 'muter', 'tidak', 'koin', 'baik', 'deh', 'ngeselin', 'sangat']",Negatif
['bagus'],Positif
"['kode', 'verifikasi', 'muncul', 'heran']",Netral
"['shope', 'memang', 'baik']",Positif
"['update', 'kok', 'suruh', 'update', 'tidak', 'jelas']",Negatif
"['lebih', 'mudah']",Positif
"['kak', 'masuk', 'aplikasi', 'jual', 'fitur', 'pembeliijujur', 'kecewaa']",Netral
"['tokopedia', 'baik']",Positif
"['kena', 'spam', 'harga', 'jual', 'ecer', 'ecer', 'mahal', 'info', 'komplain', 'balas', 'robot']",Netral
['bagus'],Positif
"['sip', 'benar']",Netral
"['suka', 'ngelag', 'waktu', 'mau', 'bayar', 'pakai', 'shopeepay', 'sering', 'erorr']",Positif
"['turun', 'bintang', 'bayar', 'sekarang', 'promonya', 'pakai', 'gopay', 'padahal', 'seru', 'pakai', 'ovo', 'pakai', 'grab', 'kalau', 'pakai', 'gopay', 'download', 'gojek', 'promonya', 'tidak', 'tarik', 'ovo', 'pokok', 'tidak', 'suka', 'sama', 'gopay', 'dulu', 'saldo', 'jt', 'sana', 'tiba', 'tiba', 'kena', 'suspend']",Negatif
['mantabbismillah'],Netral
"['munculin', 'menu', 'panen', 'telur', 'lah']",Netral
"['tingkat', 'aplikasi', 'nya', 'soal', 'aplikasi', 'lot', 'henti', 'sendiri', 'beda', 'sama', 'aplikasi', 'stor', 'lancar', 'semua', 'cuma', 'shopee', 'paling', 'lot']",Negatif
"['banyak', 'trouble', 'chat', 'cs', 'support', 'no', 'solusi']",Positif
"['login', 'web', 'fitur', 'akses', 'web', 'buka', 'web', 'muncul', 'form', 'bikin', 'toko', 'hubung', 'cs', 'selesai', 'masalah']",Negatif
"['belnja', 'shopee', 'mudah']",Positif
"['seller', 'shopee', 'coba', 'buka', 'toko', 'enak', 'tahu', 'biaya', 'admin', 'beban', 'seller', 'gede', 'aktifin', 'fitur', 'gratis', 'ongkir', 'regular', 'tambah', 'biaya', 'admin', 'biaya', 'admin', 'produk', 'shopee', 'biaya', 'admin', 'total', 'kali', 'lipat', 'gila', 'sih', 'beda']",Netral
"['suka', 'error', 'selau', 'halaman', 'utama', 'terus', 'masalah', 'tidak', 'pernah', 'kasih', 'tahu', 'apa', 'main']",Negatif
"['bantu', 'umkm']",Positif
"['syopi', 'jadi', 'gin', 'lot', 'selalu', 'baharu']",Negatif
"['sekarang', 'shopee', 'makin', 'lot']",Negatif
"['mohon', 'sistemya', 'baik', 'wort', 'seller', 'uang', 'tahan', 'tariksangat', 'kecewa', 'layan', 'tik', 'tok', 'sistem', 'berani', 'meramba', 'dunia', 'marketplace', 'imbas', 'seller', 'balas', 'chat', 'keluh', 'robot', 'kecewa']",Negatif
"['lumayan', 'bagus']",Positif
"['mohon', 'blokir', 'jnt', 'tiktok', 'shop']",Netral
"['aplikasi', 'manfaat']",Positif
"['tiga', 'dulu', 'tambah']",Netral
"['login', 'mau', 'woi', 'tanggung', 'loh']",Netral
"['app', 'jelek']",Negatif
"['mau', 'pesan', 'barang', 'kok', 'suruh', 'muat', 'ulang', 'terus']",Netral
"['harap', 'depan', 'lebih', 'baik', 'lebih', 'baik']",Positif
"['moga', 'jual', 'lancar', 'doain', 'yah']",Netral
"['luar', 'biasa', 'tokopedia', 'alhamdulillah', 'terimakasih', 'banyak', 'sukses', 'selalu']",Netral
['oke'],Positif
"['jozz', 'mantap', 'kak']",Positif
"['aplikasi', 'bantu', 'cari', 'uang', 'tik', 'tok']",Positif
